title,link,image,description,createdAt,category
AOC 16T10: Tự do theo cách của bạn với màn hình di động đến từ AOC,https://genk.vn/aoc-16t10-tu-do-theo-cach-cua-ban-voi-man-hinh-di-dong-den-tu-aoc-20241002145807162.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/10/2/avatar1727855893904-1727855894322602900126.png,"Trong thời đại công nghệ số, nhu cầu làm việc linh hoạt, di động ngày càng tăng cao. Hiểu được điều đó, AOC vừa giới thiệu AOC 16T10 - màn hình di động Full HD 15,6 inch, mở ra không gian làm việc hiệu quả cho người dùng hiện đại.",1 tuần trước,Đồ chơi số
"Yếu tố nào đáng cân nhắc khi chọn laptop giải trí hay, làm việc tốt: Cấu hình siêu mạnh, thiết kế ấn tượng hay phải tích hợp AI?",https://genk.vn/yeu-to-nao-dang-can-nhac-khi-chon-laptop-giai-tri-hay-lam-viec-tot-cau-hinh-sieu-manh-thiet-ke-an-tuong-hay-phai-tich-hop-ai-20241002024027182.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/10/1/q4tbq245-1727811173495506357589-1727811406621-17278114067081672418768-205-0-1073-1389-crop-17278114623721239358573.jpg,"Việc chọn mua laptop cho nhu cầu giải trí lẫn làm việc ngày càng phức tạp khi người dùng phải cân nhắc giữa cấu hình mạnh, thiết kế tinh tế và khả năng tích hợp AI tiên tiến để tối ưu hóa trải nghiệm sử dụng hàng ngày.",1 tuần trước,Đồ chơi số
TV LG đã có thể điều khiển mọi thứ bằng giọng nói nhờ nâng cấp mới của webOS,https://genk.vn/tv-lg-da-co-the-dieu-khien-moi-thu-bang-giong-noi-nho-nang-cap-moi-cua-webos-20241001142835635.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/10/1/image2-172776687427970862404-63-0-1001-1500-crop-17277669114891286048120-1727767613289-17277676136962012546248.jpg,"Bên cạnh sự bổ sung của Chatbot AI, LG cũng sẽ thêm nhiều dịch vụ mới cho nền tảng webOS trong thời gian tới.",1 tuần trước,Đồ chơi số
Màn hình thông minh đầu tiên của Apple dự kiến ra mắt 2025,https://genk.vn/man-hinh-thong-minh-dau-tien-cua-apple-du-kien-ra-mat-2025-2024100109074776.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/10/1/avatar1727748452387-17277484526571895884786.jpg,"Apple có thể sẽ ra mắt 2 mẫu màn hình thông minh chạy trên nền tảng HomeOS, tích hợp Apple Intelligence trong năm 2025.",1 tuần trước,Đồ chơi số
Acer Nitro Series: Dòng laptop được game thủ săn đón,https://genk.vn/acer-nitro-series-dong-laptop-duoc-game-thu-san-don-20240930134134227.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/9/30/avatar1727678497689-17276784984231233988349.png,"Acer Nitro Series đang tiếp tục khẳng định vị thế của mình trong phân khúc laptop gaming phổ thông, dòng sản phẩm được thiết kế dành cho game thủ với hiệu suất mạnh mẽ và tốc độ đỉnh cao.",1 tuần trước,Đồ chơi số
FPT Smart Home: Thương hiệu Việt tiên phong trong thiết bị nhà thông minh,https://genk.vn/fpt-smart-home-thuong-hieu-viet-tien-phong-trong-thiet-bi-nha-thong-minh-20240930093214879.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/9/30/image5-1727662914831175500121-0-0-500-800-crop-17276629290571719792794-1727663394913-17276633951451864060041-0-0-477-764-crop-1727663417639383000265.jpg,"Áp dụng Internet vạn vật và trí tuệ nhân tạo (AI), FPT Smart Home đang đem tới những giải pháp đem lại sự tiện nghi vượt trội.",1 tuần trước,Đồ chơi số
"Ra mắt tablet gaming với chip Snapdragon 8 Gen 3, màn hình 2.8K 144Hz, có cả quạt, giá hơn 12 triệu đồng",https://genk.vn/ra-mat-tablet-gaming-voi-chip-snapdragon-8-gen-3-man-hinh-28k-144hz-co-ca-quat-gia-hon-12-trieu-dong-20240929084231933.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/9/29/avatar1727574113442-1727574113620891711274.jpg,Máy tính bảng Red Magic Nova hứa hẹn mang đến trải nghiệm cao cấp khi chơi game.,1 tuần trước,Đồ chơi số
"Mua iPhone 16 Pro Max Sa Mạc nhưng muốn ""khoe"" màu mới? Bộ đôi ốp lưng này sẽ giúp bạn, giá chỉ từ 399.000 đồng",https://genk.vn/mua-iphone-16-pro-max-sa-mac-nhung-muon-khoe-mau-moi-bo-doi-op-lung-nay-se-giup-ban-gia-chi-tu-399000-dong-20240928161000012.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/9/28/genk-op-lung-esr-clear-case-magsafe-iphone-16-pro-max-8-17275108691902106342489-40-0-1320-2048-crop-1727514406385203208099.jpg,"Ốp lưng Clear Case tới từ thương hiệu là lựa chọn đáng cân nhắc dành cho người dùng iPhone 16 Pro Max đang muốn ""khoe"" vẻ đẹp của màu Titan Sa Mạc mới.",2 tuần trước,Đồ chơi số
Nâng cấp lớn của Galaxy Tab S10 mà ít người biết đến,https://genk.vn/nang-cap-lon-cua-galaxy-tab-s10-ma-it-nguoi-biet-den-20240928082410472.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/9/28/avatar1727486513408-17274865135811186020950.jpg,Nâng cấp này có mặt cả trên Galaxy Tab S10+ và Tab S10 Ultra.,2 tuần trước,Đồ chơi số
Không bao giờ lo mất hộ chiếu với chiếc vỏ tích hợp Apple Find My này,https://genk.vn/khong-bao-gio-lo-mat-ho-chieu-voi-chiec-vo-tich-hop-apple-find-my-nay-20240928081856026.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/9/28/avatar1727486250604-1727486250778234732781.jpg,"Ý tưởng mang tính thiết thực cao, đưa chiếc hộ chiếu của bạn vào mạng lưới tìm kiếm Apple Find My cùng iPhone, iPad và MacBook!",2 tuần trước,Đồ chơi số
"Đây là Huawei Watch GT 5 Pro: Ngoại hình phong cách cá tính, cảm biến TruSense mới mạnh mẽ, pin vẫn rất “trâu""",https://genk.vn/day-la-huawei-watch-gt-5-pro-ngoai-hinh-phong-cach-ca-tinh-cam-bien-trusense-moi-manh-me-pin-van-rat-trau-2024092722324299.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/9/27/avatar1727451069726-17274510709291876868488.jpg,"Bên cạnh những thay đổi ở ngoại hình, Huawei Watch GT 5 Pro còn sở hữu nhiều tính năng nâng cấp hỗ trợ tập luyện thể thao, chăm sóc sức khỏe thú vị hứa hẹn sẽ trở thành mẫu đồng hồ toàn diện đa năng dành cho những người ưa vận động.",2 tuần trước,Đồ chơi số
"Xiaomi ra mắt pin dự phòng công suất ""khủng"" 212W, dung lượng 25.000mAh, tích hợp màn hình",https://genk.vn/xiaomi-ra-mat-pin-du-phong-cong-suat-khung-212w-dung-luong-25000mah-tich-hop-man-hinh-20240927174252369.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/9/27/65-40fa-83d3-d107a60ebcb8-172743215241725137387-0-196-533-1049-crop-17274322490686677243-1727433737210-1727433737773782933121-0-1-477-764-crop-1727434255755445220910.jpeg,Một mẫu pin dự phòng cao cấp với công suất thuộc vào hàng cao nhất hiện nay.,2 tuần trước,Đồ chơi số
"Xiaomi ra mắt tai nghe TWS pin 42 giờ, giá 660.000 đồng",https://genk.vn/xiaomi-ra-mat-tai-nghe-tws-pin-42-gio-gia-660000-dong-20240927172206431.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/9/27/avatar1727432495359-17274324954781932200094.jpeg,Một mẫu tai nghe giá rẻ với thời lượng pin là điểm mạnh.,2 tuần trước,Đồ chơi số
Soi từng chi tiết dây đeo Titan giá 6 triệu của Apple Watch Ultra 2 bằng camera macro 48MP mới trên iPhone 16 Pro Max,https://genk.vn/soi-tung-chi-tiet-day-deo-titan-gia-6-trieu-cua-apple-watch-ultra-2-bang-camera-macro-48mp-moi-tren-iphone-16-pro-max-20240927023000252.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/9/26/0927-ezgifcom-crop-17273776653731911464617-1727378142361-17273781426981559275971-0-39-276-481-crop-17273781822391814563831.gif,"Dùng luôn camera góc siêu rộng 48MP mới của iPhone 16 Pro Max để chụp macro, thấy rõ từng chi tiết tỉ mỉ trên dây đeo Titan của Watch Ultra 2.",2 tuần trước,Đồ chơi số
"Mở hộp Leica Q3 43, được chụp từ chính Leica Q3 43",https://genk.vn/mo-hop-leica-q3-43-duoc-chup-tu-chinh-leica-q3-43-20240926220110629.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/9/26/leica-q3-43-5-1727357128247667622967-85-0-1365-2048-crop-172735717325543389615-1727362664525-17273626653591652914117-0-8-439-710-crop-17273627422661688599882.jpg,"Đây có thể coi là một phiên bản mới, tồn tại đồng thời với phiên bản Leica Q3 ""truyền thống"" với ống kính 28mm.",2 tuần trước,Đồ chơi số
"Đeo thử kính AR Orion của Meta, CEO NVIDIA Jensen Huang thốt lên vì kinh ngạc",https://genk.vn/deo-thu-kinh-ar-orion-cua-meta-ceo-nvidia-jensen-huang-thot-len-vi-kinh-ngac-20240926202453787.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/9/26/avatar1727356993673-1727356994636955176490-0-52-315-556-crop-17273570412441077340213.jpg,"Thật đáng tiếc hiện tại kính Orion của Meta chỉ là một nguyên mẫu cho nhà phát triển, chưa phải là một sản phẩm thương mại hoàn chỉnh.",2 tuần trước,Đồ chơi số
Mark Zuckerberg bất ngờ giới thiệu kính Thực tế tăng cường Orion: làm được nhiều điều Apple Vision Pro chưa thể làm được,https://genk.vn/mark-zuckerberg-bat-ngo-gioi-thieu-kinh-thuc-te-tang-cuong-orion-lam-duoc-nhieu-dieu-apple-vision-pro-chua-the-lam-duoc-20240926093515544.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/9/26/avatar1727317732314-1727317732995563970792-0-29-315-533-crop-1727318058174239361122.jpeg,"Khác với kính Apple Vision Pro và nhiều thiết bị đeo khác đang quá cồng kềnh, kính Meta Orion lại nhỏ gọn như một chiếc kính mắt thông thường.",2 tuần trước,Đồ chơi số
"Smart Choice Awards đóng cổng bình chọn: Trăm nghìn lượt vote, số liệu rõ ràng nhưng chưa phải kết quả cuối",https://genk.vn/smart-choice-awards-dong-cong-binh-chon-tram-nghin-luot-vote-so-lieu-ro-rang-nhung-chua-phai-ket-qua-cuoi-20240926054854456.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/9/25/sbaegaeg-1727304400440749538547.jpg,"Quá trình bình chọn đã hoàn thành, xuất hiện hàng loạt thiết bị thu hút đến hàng chục nghìn lượt bình chọn từ người tiêu dùng Việt.",2 tuần trước,Đồ chơi số
"Intel ra mắt Xeon 6 và bộ tăng tốc AI Gaudi 3, tuyên bố sẽ mang đến tỉ lệ giá/hiệu năng gấp đôi so với Nvidia H100",https://genk.vn/intel-ra-mat-xeon-6-va-bo-tang-toc-ai-gaudi-3-tuyen-bo-se-mang-den-ti-le-gia-hieu-nang-gap-doi-so-voi-nvidia-h100-20240925212423869.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/9/25/anh-cover-1727273547660215138317-0-175-1058-1868-crop-1727273561379196861080-1727274163348-1727274166991304945550-0-1-477-764-crop-1727274201642863766706.jpg,"Intel gọi đích danh NVIDIA trong thông báo của mình, nói rằng Gaudi 3 có tỉ lệ giá/hiệu năng gấp đôi so với H100 khi thực hiện suy luận trên mô hình LLaMa 2 70B.",2 tuần trước,Đồ chơi số
"Sale cuối tháng: Tai nghe chống ồn đẹp xịn giảm nửa giá, máy cạo râu 169.000đ, giày Xiaomi chỉ 255.000đ...",https://genk.vn/sale-cuoi-thang-tai-nghe-chong-on-dep-xin-giam-nua-gia-may-cao-rau-169000d-giay-xiaomi-chi-255000d-20240925040448439.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/9/24/dsfbsdfb-17272117786952064384761.jpg,"Gợi ý loạt deal ""ngon"" đang giảm giá mạnh dịp cuối tháng, có đủ thứ từ phụ kiện công nghệ đến máy cạo râu, sấy giày và ví đựng thẻ thông minh.",2 tuần trước,Đồ chơi số
Bí mật đằng sau 'Quái thú săn bão' Dominator 3: Làm thế nào chiếc xe này có thể chống chịu sức gió hơn 516 km/h?,https://genk.vn/bi-mat-dang-sau-quai-thu-san-bao-dominator-3-lam-the-nao-chiec-xe-nay-co-the-chong-chiu-suc-gio-hon-516-km-h-20240925104120651.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/9/25/avatar1727235574158-17272355751921949805725.jpg,"Những cỗ xe săn lốc được ví như những cỗ jaeger, giúp con người có thể chống chọi lại được sức tàn phá ghê gớm của lốc bão.",2 tuần trước,Đồ chơi số
"Bật mí tablet pin trâu, giá rẻ chỉ từ 2 triệu đồng cho sinh viên học tập, giải trí",https://genk.vn/bat-mi-tablet-pin-trau-gia-re-chi-tu-2-trieu-dong-cho-sinh-vien-hoc-tap-giai-tri-20240924191624396.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/9/24/avatar1727180189076-17271801909141233778832.png,"Với kích thước màn hình lớn hơn điện thoại nhưng lại nhỏ gọn hơn laptop, tablet mang đến trải nghiệm linh hoạt, tiện lợi, nhanh chóng trở thành thiết bị giải trí được giới trẻ ưa chuộng.",2 tuần trước,Đồ chơi số
"Xiaomi ra mắt chuột gaming không dây: 26.000DPI, siêu nhẹ chỉ 65g, giá chưa tới 1 triệu đồng",https://genk.vn/xiaomi-ra-mat-chuot-gaming-khong-day-26000dpi-sieu-nhe-chi-65g-gia-chua-toi-1-trieu-dong-20240924143853906.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/9/24/avatar1727163490473-17271634906661337090075.jpeg,Một sự lựa chọn đáng để quan tâm dành cho các game thủ.,2 tuần trước,Đồ chơi số
ASUS TUF Gaming: Lựa chọn lý tưởng cho sinh viên đam mê công nghệ và giải trí,https://genk.vn/asus-tuf-gaming-lua-chon-ly-tuong-cho-sinh-vien-dam-me-cong-nghe-va-giai-tri-20240924122158446.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/9/24/avatar1727155359194-17271553601292052428808.png,ASUS là thương hiệu laptop gaming phổ biến trên thế giới với 40% thị phần (tính đến hết quý I 2024 theo số liệu từ IDC) và hàng đầu tại Việt Nam với 31% thị phần (tính đến hết quý I 2024 theo thống kê của NVIDIA).,2 tuần trước,Đồ chơi số
"Trên tay Apple Watch Ultra 2 Đen Titan: Ngoài màu mới còn có dây mới, vật liệu phủ mới và phần mềm mới",https://genk.vn/tren-tay-apple-watch-ultra-2-den-titan-ngoai-mau-moi-con-co-day-moi-vat-lieu-phu-moi-va-phan-mem-moi-2024092412083984.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/9/24/l1180930-17271543868431150447738-331-438-1101-1670-crop-1727154397330540634728.jpg,Vẫn là Watch Ultra 2 nhưng Apple mang đến cả cải tiến ở bên trong và bên ngoài cho dòng đồng hồ này mà giá lại vẫn giữ nguyên.,2 tuần trước,Đồ chơi số
Nỗi lo AI xâm phạm quyền cá nhân và cách Samsung bảo vệ người dùng,https://genk.vn/noi-lo-ai-xam-pham-quyen-ca-nhan-va-cach-samsung-bao-ve-nguoi-dung-20240923215155036.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/9/23/avatar1727102854391-17271028549641996679261.jpg,"AI đã trở thành một phần không thể thiếu trong cuộc sống, nhưng cũng vì thế mà những mối nguy hại về việc để lộ thông tin cá nhân cũng ngày càng cao!",2 tuần trước,Đồ chơi số
"Đây là ốp lưng chính hãng Apple cho iPhone 16: Không phải dạng khoét lỗ mà là cảm ứng trực tiếp qua ốp, dùng cực mượt",https://genk.vn/day-la-op-lung-chinh-hang-apple-cho-iphone-16-khong-phai-dang-khoet-lo-ma-la-cam-ung-truc-tiep-qua-op-dung-cuc-muot-20240924083110887.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/9/24/avatar1727141169404-1727141170380987703644.jpg,"Xoá tan mọi lo ngại khi sử dụng ốp lưng, iPhone 16 đeo ốp silicon chính hãng thao tác Camera Control chụp ảnh, quay video cực mượt.",2 tuần trước,Đồ chơi số
Hỏi GenZ làm nghề sáng tạo nội dung: Đâu là vật 'bất ly thân' trong túi họ?,https://genk.vn/hoi-genz-lam-nghe-sang-tao-noi-dung-dau-la-vat-bat-ly-than-trong-tui-ho-2024092314335584.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/9/23/cleanshot-2024-09-23-at-225212x-1727076684606705426076-63-0-1818-2808-crop-1727076697680408189679.jpg,"Với các Youtuber, Tik Toker công nghệ Việt, đâu là những món đồ dùng “bất ly thân”, lúc nào cũng phải có bên cạnh?",2 tuần trước,Đồ chơi số
Đánh giá Asus ROG Ally X sau gần 1 tháng sử dụng: Xứng đáng là chiếc handheld triển vọng của năm,https://genk.vn/danh-gia-asus-rog-ally-x-sau-gan-1-thang-su-dung-xung-dang-la-chiec-handheld-trien-vong-cua-nam-2024092219425647.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/9/22/avatar1727008833930-17270088348911298702327.jpg,Tôi đã dành gần 1 tháng để trải nghiệm ROG Ally X và nhận thấy đây chính là chiếc gaming PC cầm tay có chất lượng tốt nhất hiện nay.,2 tuần trước,Đồ chơi số
Dahua ra mắt camera Wi-Fi ống kính kép tại Việt Nam,https://genk.vn/dahua-ra-mat-camera-wi-fi-ong-kinh-kep-tai-viet-nam-20240922173742343.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/9/22/avatar1727001396567-17270013994111206746981.jpg,Giải pháp Camera Wi-Fi mới của Dahua mang tới cho khách hàng Việt thêm lựa chọn giúp đáp ứng và phục vụ cả nhu cầu trong nhà và ngoài trời.,2 tuần trước,Đồ chơi số
Ba mẫu pin dự phòng Anker này có nguy cơ phát nổ: Hãy kiểm tra ngay,https://genk.vn/ba-mau-pin-du-phong-anker-nay-co-nguy-co-phat-no-hay-kiem-tra-ngay-20240922101621131.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/9/22/avatar1726974911289-1726974912146901783508.jpeg,Người dùng được khuyến cáo ngừng sử dụng sản phẩm này ngay lập tức.,2 tuần trước,Đồ chơi số
